Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
361,Jhon Lucumí\Jhon-Lucumi,co COL,DF,be Genk,21,1998,6.0,0.17,0.33,0.17,50.0,0.33,0.17,0.50,1.00,11.0,0.00,0.00,0.00,0.03,0.03,0.08,0.13,0.13,Matches
362,José Luis Gayà\Jose-Luis-Gaya,es ESP,DF,es Valencia,24,1995,6.0,0.00,1.17,0.33,28.6,1.17,0.33,0.00,0.00,12.6,0.00,0.00,0.00,0.13,0.13,0.12,-0.13,-0.13,Matches
363,José Luis Palomino\Jose-Luis-Palomino,ar ARG,DF,it Atalanta,29,1990,6.3,0.00,0.16,0.00,0.0,0.16,0.00,0.00,,9.0,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,Matches
364,Florentino Luís\Florentino-Luis,pt POR,MF,pt Benfica,19,1999,2.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
365,Romelu Lukaku\Romelu-Lukaku,be BEL,FW,it Inter,26,1993,4.5,0.44,2.00,0.89,44.4,2.01,0.89,0.22,0.50,10.6,0.00,0.00,0.00,0.49,0.49,0.24,-0.04,-0.04,Matches
366,Andrey Lunyov\Andrey-Lunyov,ru RUS,GK,ru Zenit,27,1991,2.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
367,Sebastiano Luperto\Sebastiano-Luperto,it ITA,DF,it Napoli,22,1996,1.5,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
368,Christian Luyindama\Christian-Luyindama,cd COD,DF,tr Galatasaray,25,1994,4.0,0.00,0.50,0.00,0.0,0.50,0.00,0.00,,10.0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,Matches
369,Stanislav Magkeev\Stanislav-Magkeev,ru RUS,DF,ru Loko Moscow,20,1999,0.2,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
370,Riyad Mahrez\Riyad-Mahrez,dz ALG,FWMF,eng Manchester City,28,1991,6.4,0.16,1.88,1.09,58.3,1.89,1.10,0.08,0.14,15.4,0.16,0.00,0.00,0.34,0.34,0.18,-0.19,-0.19,Matches
371,Thiago Maia\Thiago-Maia,br BRA,FW,fr Lille,22,1997,0.7,0.00,1.43,0.00,0.0,1.38,0.00,0.00,,19.8,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,Matches
372,Mike Maignan\Mike-Maignan,fr FRA,GK,fr Lille,23,1995,5.8,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
373,Lovro Majer\Lovro-Majer,hr CRO,MF,hr Dinamo Zagreb,21,1998,0.1,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
374,Róbert Mak\Robert-Mak,sk SVK,MF,ru Zenit,28,1991,0.1,0.00,20.0,10.0,50.0,18.00,9.00,0.00,0.00,13.7,0.00,0.00,0.00,1.00,1.00,0.06,-1.00,-1.00,Matches
375,Nikola Maksimović\Nikola-Maksimovic,rs SRB,DF,it Napoli,27,1991,3.0,0.00,1.00,0.00,0.0,1.00,0.00,0.00,,9.7,0.00,0.00,0.00,0.03,0.03,0.03,-0.03,-0.03,Matches
376,Kévin Malcuit\Kevin-Malcuit,ma MAR,DF,it Napoli,28,1991,1.6,0.00,0.63,0.00,0.0,0.61,0.00,0.00,,26.4,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,Matches
377,Ruslan Malinovskyi\Ruslan-Malinovskyi,ua UKR,MFFW,it Atalanta,26,1993,2.9,0.34,1.72,0.69,40.0,1.72,0.69,0.00,0.00,28.3,0.34,0.34,0.34,0.38,0.10,0.06,-0.03,-0.10,Matches
378,Reinildo Mandava\Reinildo-Mandava,mz MOZ,DF,fr Lille,25,1994,2.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
379,Sadio Mané\Sadio-Mane,sn SEN,FW,eng Liverpool,27,1992,7.0,0.29,2.71,1.14,42.1,2.71,1.14,0.11,0.25,12.3,0.00,0.00,0.00,0.41,0.41,0.15,-0.13,-0.13,Matches
380,Eliaquim Mangala\Eliaquim-Mangala,fr FRA,DF,es Valencia,28,1991,1.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
381,Kostas Manolas\Kostas-Manolas,gr GRE,DF,it Napoli,28,1991,6.0,0.00,0.67,0.00,0.0,0.67,0.00,0.00,,10.6,0.00,0.00,0.00,0.05,0.05,0.08,-0.05,-0.05,Matches
382,Fernando Marçal\Fernando-Marcal,br BRA,DF,fr Lyon,30,1989,5.6,0.00,0.89,0.36,40.0,0.89,0.36,0.00,0.00,23.6,0.00,0.00,0.00,0.04,0.04,0.04,-0.04,-0.04,Matches
383,Marcão\Marcao,br BRA,DF,tr Galatasaray,23,1996,6.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
384,Marcelo\Marcelo,br BRA,DF,fr Lyon,32,1987,8.1,0.00,0.74,0.25,33.3,0.74,0.25,0.00,0.00,9.3,0.00,0.00,0.00,0.04,0.04,0.05,-0.04,-0.04,Matches
385,Marcelo\Marcelo,br BRA,DF,es Real Madrid,31,1988,3.0,0.00,2.67,1.00,37.5,2.71,1.02,0.00,0.00,21.2,0.00,0.00,0.00,0.07,0.07,0.03,-0.07,-0.07,Matches
386,José María Giménez\Jose-Maria-Gimenez,uy URU,DF,es Atlético Madrid,24,1995,3.3,0.00,2.12,0.30,14.3,2.11,0.30,0.00,0.00,9.7,0.00,0.00,0.00,0.18,0.18,0.08,-0.18,-0.18,Matches
387,Mariano\Mariano,br BRA,DF,tr Galatasaray,33,1986,6.0,0.00,0.17,0.00,0.0,0.17,0.00,0.00,,27.3,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,Matches
388,Marko Marin\Marko-Marin,de GER,MF,rs Red Star,30,1989,6.0,0.00,1.67,0.33,20.0,1.67,0.33,0.00,0.00,20.1,0.33,0.00,0.00,0.12,0.12,0.07,-0.12,-0.12,Matches
389,Guilherme Marinato\Guilherme-Marinato,ru RUS,GK,ru Loko Moscow,33,1985,5.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
390,João Mário\Joao-Mario,pt POR,MF,ru Loko Moscow,26,1993,3.9,0.00,1.79,0.51,28.6,1.78,0.51,0.00,0.00,21.2,0.26,0.00,0.00,0.15,0.15,0.08,-0.15,-0.15,Matches
391,Marlos\Marlos,ua UKR,FWMF,ua Shakhtar,31,1988,4.1,0.00,1.22,0.49,40.0,1.22,0.49,0.00,0.00,27.5,0.49,0.00,0.00,0.02,0.02,0.03,-0.02,-0.02,Matches
392,Marquinhos\Marquinhos,br BRA,MFDF,fr Paris S-G,25,1994,10.8,0.19,0.65,0.28,42.9,0.65,0.28,0.29,0.67,14.5,0.00,0.00,0.00,0.12,0.12,0.18,0.06,0.06,Matches
393,Javi Martínez\Javi-Martinez,es ESP,DFMF,de Bayern Munich,30,1988,3.8,0.00,1.05,0.00,0.0,1.05,0.00,0.00,,7.3,0.00,0.00,0.00,0.05,0.05,0.05,-0.05,-0.05,Matches
394,Lautaro Martínez\Lautaro-Martinez,ar ARG,FW,it Inter,21,1997,5.8,0.86,4.31,2.07,48.0,4.33,2.08,0.20,0.42,15.7,0.00,0.00,0.17,0.59,0.45,0.11,0.28,0.41,Matches
395,Lisandro Martínez\Lisandro-Martinez,ar ARG,MFDF,nl Ajax,21,1998,6.0,0.00,1.17,0.50,42.9,1.17,0.50,0.00,0.00,23.6,0.00,0.00,0.00,0.03,0.03,0.03,-0.03,-0.03,Matches
396,Andrea Masiello\Andrea-Masiello,it ITA,DF,it Atalanta,33,1986,2.4,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
397,Lukáš Masopust\Lukas-Masopust,cz CZE,FW,cz Slavia Prague,26,1993,5.2,0.00,1.73,1.15,66.7,1.72,1.15,0.00,0.00,18.7,0.00,0.00,0.00,0.23,0.23,0.14,-0.23,-0.23,Matches
398,Giorgos Masouras\Giorgos-Masouras,gr GRE,FWMF,gr Olympiacos,25,1994,4.7,0.00,2.13,0.43,20.0,2.13,0.43,0.00,0.00,14.6,0.00,0.00,0.00,0.15,0.15,0.07,-0.15,-0.15,Matches
399,Clinton Mata\Clinton-Mata,ao ANG,DF,be Club Brugge,26,1992,4.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
400,Joël Matip\Joel-Matip,cm CMR,DF,eng Liverpool,27,1991,1.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
401,Blaise Matuidi\Blaise-Matuidi,fr FRA,MF,it Juventus,32,1987,3.8,0.26,1.32,0.26,20.0,1.32,0.26,0.20,1.00,16.7,0.00,0.00,0.00,0.16,0.16,0.12,0.11,0.11,Matches
402,Mykola Matviyenko\Mykola-Matviyenko,ua UKR,DF,ua Shakhtar,23,1996,5.9,0.00,0.34,0.34,100.0,0.34,0.34,0.00,0.00,17.7,0.00,0.00,0.00,0.05,0.05,0.15,-0.05,-0.05,Matches
403,Eric Maxim Choupo-Moting\Eric-Maxim-Choupo-Moting,cm CMR,FW,fr Paris S-G,30,1989,1.4,0.71,3.57,0.71,20.0,3.46,0.69,0.20,1.00,13.7,0.00,0.00,0.00,0.64,0.64,0.17,0.07,0.07,Matches
404,Noussair Mazraoui\Noussair-Mazraoui,ma MAR,DFMF,nl Ajax,21,1997,2.5,0.00,0.80,0.40,50.0,0.80,0.40,0.00,0.00,20.6,0.00,0.00,0.00,0.04,0.04,0.03,-0.04,-0.04,Matches
405,Kylian Mbappé\Kylian-Mbappe,fr FRA,FW,fr Paris S-G,20,1998,7.3,0.68,4.11,2.47,60.0,4.13,2.48,0.17,0.28,11.9,0.14,0.00,0.00,0.95,0.95,0.23,-0.26,-0.26,Matches
406,Brandon Mechele\Brandon-Mechele,be BEL,DF,be Club Brugge,26,1993,5.0,0.00,0.40,0.00,0.0,0.40,0.00,0.00,,7.2,0.00,0.00,0.00,0.02,0.02,0.06,-0.02,-0.02,Matches
407,Arthur Melo\Arthur-Melo,br BRA,MF,es Barcelona,22,1996,3.3,0.00,0.61,0.00,0.0,0.60,0.00,0.00,,18.8,0.00,0.00,0.00,0.03,0.03,0.07,-0.03,-0.03,Matches
408,Thiago Mendes\Thiago-Mendes,br BRA,MF,fr Lyon,27,1992,5.1,0.00,0.98,0.20,20.0,0.97,0.19,0.00,0.00,28.9,0.00,0.00,0.00,0.02,0.02,0.02,-0.02,-0.02,Matches
409,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,eng Manchester City,25,1994,4.9,0.00,0.61,0.00,0.0,0.62,0.00,0.00,,27.4,0.00,0.00,0.00,0.02,0.02,0.02,-0.02,-0.02,Matches
410,Ferland Mendy\Ferland-Mendy,fr FRA,DF,es Real Madrid,24,1995,4.5,0.00,0.22,0.00,0.0,0.22,0.00,0.00,,10.4,0.00,0.00,0.00,0.02,0.02,0.15,-0.02,-0.02,Matches
411,Alex Meret\Alex-Meret,it ITA,GK,it Napoli,22,1997,6.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
412,Yassine Meriah\Yassine-Meriah,tn TUN,DF,gr Olympiacos,26,1993,6.0,0.00,0.50,0.17,33.3,0.50,0.17,0.00,0.00,29.8,0.00,0.00,0.00,0.07,0.07,0.12,-0.07,-0.07,Matches
413,Dries Mertens\Dries-Mertens,be BEL,FW,it Napoli,32,1987,6.5,0.92,2.92,1.38,47.4,2.93,1.39,0.26,0.56,20.2,0.00,0.15,0.15,0.31,0.18,0.06,0.62,0.58,Matches
414,Lionel Messi\Lionel-Messi,ar ARG,FW,es Barcelona,32,1987,7.4,0.41,4.05,1.89,46.7,4.08,1.90,0.10,0.21,17.7,0.95,0.00,0.00,0.51,0.51,0.13,-0.11,-0.11,Matches
415,Thomas Meunier\Thomas-Meunier,be BEL,DF,fr Paris S-G,27,1991,5.0,0.20,0.80,0.20,25.0,0.80,0.20,0.25,1.00,21.0,0.00,0.00,0.00,0.14,0.14,0.18,0.06,0.06,Matches
416,Simon Mignolet\Simon-Mignolet,be BEL,GK,be Club Brugge,31,1988,6.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
417,Arkadiusz Milik\Arkadiusz-Milik,pl POL,FW,it Napoli,25,1994,2.4,1.25,4.17,0.83,20.0,4.19,0.84,0.20,1.00,9.3,0.00,0.42,0.42,1.38,1.08,0.27,-0.13,-0.25,Matches
418,Éder Militão\Eder-Militao,br BRA,DF,es Real Madrid,21,1998,3.0,0.00,0.33,0.00,0.0,0.33,0.00,0.00,,9.0,0.00,0.00,0.00,0.03,0.03,0.05,-0.03,-0.03,Matches
419,James Milner\James-Milner,eng ENG,MFDF,eng Liverpool,33,1986,4.6,0.00,0.87,0.43,50.0,0.86,0.43,0.00,0.00,21.1,0.00,0.00,0.00,0.04,0.04,0.06,-0.04,-0.04,Matches
420,Nemanja Milunović\Nemanja-Milunovic,rs SRB,DF,rs Red Star,30,1989,6.0,0.17,0.50,0.17,33.3,0.50,0.17,0.33,1.00,9.7,0.00,0.00,0.00,0.05,0.05,0.09,0.12,0.12,Matches
421,Takumi Minamino\Takumi-Minamino,jp JPN,MF,at RB Salzburg,24,1995,5.6,0.36,2.68,0.89,33.3,2.66,0.89,0.13,0.40,15.4,0.00,0.00,0.00,0.23,0.23,0.09,0.13,0.13,Matches
422,Takumi Minamino\Takumi-Minamino,jp JPN,MF,eng Liverpool,24,1995,0.1,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
423,Aleksei Miranchuk\Aleksei-Miranchuk,ru RUS,MFFW,ru Loko Moscow,23,1995,4.0,0.50,2.00,1.25,62.5,2.00,1.25,0.25,0.40,12.5,0.00,0.00,0.00,0.45,0.45,0.24,0.05,0.05,Matches
424,Anton Miranchuk\Anton-Miranchuk,ru RUS,MF,ru Loko Moscow,23,1995,1.0,0.00,4.00,1.00,25.0,4.00,1.00,0.00,0.00,13.6,0.00,0.00,0.00,0.50,0.50,0.14,-0.50,-0.50,Matches
425,Matej Mitrović\Matej-Mitrovic,hr CRO,DF,be Club Brugge,25,1993,1.0,0.00,1.00,0.00,0.0,1.00,0.00,0.00,,7.0,0.00,0.00,0.00,0.10,0.10,0.11,-0.10,-0.10,Matches
426,Luka Modrić\Luka-Modric,hr CRO,MF,es Real Madrid,33,1985,4.3,0.23,1.40,0.23,16.7,1.38,0.23,0.17,1.00,18.3,0.00,0.00,0.00,0.09,0.09,0.06,0.14,0.14,Matches
427,Monchu\Monchu,es ESP,MF,es Barcelona,19,1999,0.1,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
428,Emre Mor\Emre-Mor,tr TUR,FWMF,tr Galatasaray,22,1997,1.2,0.00,0.83,0.00,0.0,0.82,0.00,0.00,,13.4,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,Matches
429,Júnior Moraes\Junior-Moraes,ua UKR,FW,ua Shakhtar,32,1987,5.8,0.34,2.41,1.03,42.9,2.40,1.03,0.14,0.33,13.7,0.00,0.00,0.00,0.41,0.41,0.17,-0.07,-0.07,Matches
430,Álvaro Morata\Alvaro-Morata,es ESP,FW,es Atlético Madrid,26,1992,5.4,0.56,2.41,1.30,53.8,2.40,1.29,0.23,0.43,11.2,0.00,0.00,0.00,0.37,0.37,0.15,0.19,0.19,Matches
431,Nikola Moro\Nikola-Moro,hr CRO,MF,hr Dinamo Zagreb,21,1998,4.6,0.00,0.65,0.43,66.7,0.65,0.43,0.00,0.00,26.9,0.00,0.00,0.00,0.02,0.02,0.04,-0.02,-0.02,Matches
432,François Moubandje\Francois-Moubandje,ch SUI,DF,hr Dinamo Zagreb,29,1990,1.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
433,Mason Mount\Mason-Mount,eng ENG,MFFW,eng Chelsea,20,1999,5.0,0.00,2.40,0.80,33.3,2.40,0.80,0.00,0.00,16.9,0.00,0.00,0.00,0.16,0.16,0.07,-0.16,-0.16,Matches
434,Lucas Moura\Lucas-Moura,br BRA,FWMF,eng Tottenham,26,1992,4.4,0.23,1.59,0.45,28.6,1.58,0.45,0.14,0.50,14.9,0.00,0.00,0.00,0.14,0.14,0.09,0.09,0.09,Matches
435,Nordi Mukiele\Nordi-Mukiele,fr FRA,DF,de RB Leipzig,21,1997,7.8,0.00,1.03,0.13,12.5,1.03,0.13,0.00,0.00,22.5,0.00,0.00,0.00,0.03,0.03,0.03,-0.03,-0.03,Matches
436,Thomas Müller\Thomas-Muller,de GER,MFFW,de Bayern Munich,29,1989,7.9,0.51,2.53,1.01,40.0,2.53,1.01,0.20,0.50,13.9,0.00,0.00,0.00,0.41,0.41,0.16,0.10,0.10,Matches
437,Simone Muratore\Simone-Muratore,it ITA,MF,it Juventus,21,1998,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
438,Luis Muriel\Luis-Muriel,co COL,FW,it Atalanta,28,1991,2.4,0.42,5.42,2.50,46.2,5.32,2.45,0.00,0.00,24.2,1.25,0.42,0.42,0.58,0.29,0.05,-0.17,-0.29,Matches
439,Fernando Muslera\Fernando-Muslera,uy URU,GK,tr Galatasaray,33,1986,6.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
440,Yvon Mvogo\Yvon-Mvogo,ch SUI,GK,de RB Leipzig,25,1994,0.3,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
441,Enoch Mwepu\Enoch-Mwepu,zm ZAM,MF,at RB Salzburg,21,1998,4.5,0.00,1.11,0.44,40.0,1.12,0.45,0.00,0.00,27.7,0.00,0.00,0.00,0.04,0.04,0.04,-0.04,-0.04,Matches
442,Joakim Mæhle\Joakim-Maehle,dk DEN,DF,be Genk,22,1997,6.0,0.00,0.50,0.00,0.0,0.50,0.00,0.00,,25.6,0.00,0.00,0.00,0.02,0.02,0.03,-0.02,-0.02,Matches
443,Nacho\Nacho,es ESP,DF,es Real Madrid,29,1990,0.5,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
444,Yuto Nagatomo\Yuto-Nagatomo,jp JPN,DF,tr Galatasaray,32,1986,5.8,0.00,0.34,0.00,0.0,0.34,0.00,0.00,,28.1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,Matches
445,Keylor Navas\Keylor-Navas,cr CRC,GK,fr Paris S-G,32,1986,8.9,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
446,Tanguy Ndombele\Tanguy-Ndombele,fr FRA,MF,eng Tottenham,22,1996,3.8,0.00,1.05,0.79,75.0,1.06,0.80,0.00,0.00,21.1,0.00,0.00,0.00,0.08,0.08,0.08,-0.08,-0.08,Matches
447,Dieumerci Ndongala\Dieumerci-Ndongala,cd COD,MFFW,be Genk,28,1991,1.3,0.00,1.54,0.00,0.0,1.51,0.00,0.00,,19.6,0.00,0.00,0.00,0.08,0.08,0.03,-0.08,-0.08,Matches
448,David Neres\David-Neres,br BRA,FW,nl Ajax,22,1997,2.0,0.00,1.00,0.50,50.0,1.00,0.50,0.00,0.00,13.3,0.00,0.00,0.00,0.05,0.05,0.05,-0.05,-0.05,Matches
449,Neto\Neto,br BRA,GK,es Barcelona,30,1989,1.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
450,Manuel Neuer\Manuel-Neuer,de GER,GK,de Bayern Munich,33,1986,11.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
451,Neymar\Neymar,br BRA,FWMF,fr Paris S-G,27,1992,6.5,0.46,3.54,1.08,30.4,3.54,1.08,0.13,0.43,18.9,0.77,0.00,0.00,0.65,0.65,0.18,-0.18,-0.18,Matches
452,Saúl Ñíguez\Saul-Niguez,es ESP,MF,es Atlético Madrid,24,1994,9.3,0.11,1.72,0.54,31.3,1.71,0.54,0.06,0.20,22.9,0.00,0.00,0.00,0.13,0.13,0.08,-0.02,-0.02,Matches
453,Rasmus Nissen\Rasmus-Nissen,dk DEN,DF,at RB Salzburg,22,1997,5.9,0.00,0.17,0.00,0.0,0.17,0.00,0.00,,20.6,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,Matches
454,Christopher Nkunku\Christopher-Nkunku,fr FRA,MFFW,de RB Leipzig,21,1997,5.7,0.00,1.58,0.53,33.3,1.59,0.53,0.00,0.00,16.1,0.18,0.00,0.00,0.16,0.16,0.10,-0.16,-0.16,Matches
455,Casper de Norre\Casper-de-Norre,be BEL,DF,be Genk,22,1997,2.8,0.00,0.36,0.00,0.0,0.35,0.00,0.00,,14.3,0.00,0.00,0.00,0.04,0.04,0.06,-0.04,-0.04,Matches
456,Steven Nzonzi\Steven-Nzonzi,fr FRA,MFDF,tr Galatasaray,30,1988,4.3,0.00,0.47,0.00,0.0,0.47,0.00,0.00,,12.6,0.00,0.00,0.00,0.02,0.02,0.07,-0.02,-0.02,Matches
457,Jan Oblak\Jan-Oblak,si SVN,GK,es Atlético Madrid,26,1993,9.3,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
458,Stephen Odey\Stephen-Odey,ng NGA,FW,be Genk,21,1998,0.1,10.0,10.0,10.0,100.0,9.00,9.00,1.00,1.00,8.1,0.00,0.00,0.00,2.00,2.00,0.19,8.00,8.00,Matches
459,Álvaro Odriozola\Alvaro-Odriozola,es ESP,DF,de Bayern Munich,23,1995,0.2,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
460,Álvaro Odriozola\Alvaro-Odriozola,es ESP,DF,es Real Madrid,23,1995,1.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
461,David Okereke\David-Okereke,ng NGA,FWDF,be Club Brugge,21,1997,1.9,0.00,5.79,1.05,18.2,5.72,1.04,0.00,0.00,12.1,0.00,0.00,0.00,0.68,0.68,0.11,-0.68,-0.68,Matches
462,Masaya Okugawa\Masaya-Okugawa,jp JPN,MFFW,at RB Salzburg,23,1996,0.8,0.00,1.25,1.25,100.0,1.18,1.18,0.00,0.00,21.0,0.00,0.00,0.00,0.13,0.13,0.12,-0.13,-0.13,Matches
463,Peter Olayinka\Peter-Olayinka,ng NGA,FWMF,cz Slavia Prague,23,1995,5.9,0.17,1.19,0.85,71.4,1.18,0.84,0.14,0.20,11.3,0.00,0.00,0.00,0.10,0.10,0.09,0.07,0.07,Matches
464,Marco Olivieri\Marco-Olivieri,it ITA,MF,it Juventus,20,1999,0.1,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
465,Dani Olmo\Dani-Olmo,es ESP,MFFW,hr Dinamo Zagreb,21,1998,6.0,0.33,2.17,0.50,23.1,2.17,0.50,0.15,0.67,17.4,0.00,0.00,0.00,0.15,0.15,0.07,0.18,0.18,Matches
466,Dani Olmo\Dani-Olmo,es ESP,MF,de RB Leipzig,21,1998,1.4,0.71,1.43,0.71,50.0,1.42,0.71,0.50,1.00,17.0,0.00,0.00,0.00,0.07,0.07,0.05,0.64,0.64,Matches
467,André Onana\Andre-Onana,cm CMR,GK,nl Ajax,23,1996,6.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
468,Jerome Onguene\Jerome-Onguene,cm CMR,DF,at RB Salzburg,21,1997,4.0,0.00,0.75,0.25,33.3,0.75,0.25,0.00,0.00,11.0,0.00,0.00,0.00,0.07,0.07,0.10,-0.07,-0.07,Matches
469,Paul Onuachu\Paul-Onuachu,ng NGA,FW,be Genk,25,1994,2.4,0.00,3.33,1.25,37.5,3.36,1.26,0.00,0.00,10.6,0.00,0.00,0.00,0.63,0.63,0.19,-0.63,-0.63,Matches
470,Loïs Openda\Lois-Openda,be BEL,FW,be Club Brugge,19,2000,1.5,0.00,1.33,0.67,50.0,1.30,0.65,0.00,0.00,11.9,0.00,0.00,0.00,0.20,0.20,0.16,-0.20,-0.20,Matches
471,Willi Orban\Willi-Orban,hu HUN,DF,de RB Leipzig,26,1992,3.1,0.00,0.32,0.00,0.0,0.32,0.00,0.00,,10.2,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,Matches
472,Divock Origi\Divock-Origi,be BEL,FW,eng Liverpool,24,1995,2.1,0.00,2.38,0.48,20.0,2.37,0.47,0.00,0.00,20.8,0.00,0.00,0.00,0.14,0.14,0.05,-0.14,-0.14,Matches
473,Mislav Oršić\Mislav-Orsic,hr CRO,FWMF,hr Dinamo Zagreb,26,1992,5.2,0.77,2.88,0.96,33.3,2.87,0.96,0.20,0.60,19.9,0.58,0.19,0.19,0.46,0.31,0.11,0.31,0.27,Matches
474,Victor Osimhen\Victor-Osimhen,ng NGA,FW,fr Lille,20,1998,5.0,0.40,3.00,0.60,20.0,3.00,0.60,0.13,0.67,11.9,0.00,0.00,0.00,0.46,0.46,0.15,-0.06,-0.06,Matches
475,Yordan Osorio\Yordan-Osorio,ve VEN,DF,ru Zenit,25,1994,3.6,0.00,0.83,0.28,33.3,0.83,0.28,0.00,0.00,12.7,0.00,0.00,0.00,0.08,0.08,0.11,-0.08,-0.08,Matches
476,David Ospina\David-Ospina,co COL,GK,it Napoli,30,1988,2.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
477,Nicolás Otamendi\Nicolas-Otamendi,ar ARG,DF,eng Manchester City,31,1988,6.2,0.00,0.65,0.16,25.0,0.65,0.16,0.00,0.00,19.6,0.00,0.00,0.00,0.03,0.03,0.05,-0.03,-0.03,Matches
478,Alex Oxlade-Chamberlain\Alex-Oxlade-Chamberlain,eng ENG,MFFW,eng Liverpool,25,1993,3.1,0.97,4.19,1.94,46.2,4.16,1.92,0.23,0.50,20.7,0.00,0.00,0.00,0.23,0.23,0.05,0.74,0.74,Matches
479,Şener Özbayraklı\Sener-Ozbayrakli,tr TUR,DF,tr Galatasaray,29,1990,0.2,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,Matches
480,Magomed Ozdoyev\Magomed-Ozdoyev,ru RUS,MF,ru Zenit,26,1992,5.1,0.20,0.78,0.59,75.0,0.78,0.58,0.25,0.33,16.4,0.00,0.00,0.00,0.06,0.06,0.07,0.14,0.14,Matches
